split,participant,sequence_id,target_definition_version,capture_timestamp_basis,status,eligible,reasons,receiving_hand_id,receiving_hand,handover_start_timestamp_ns,handover_end_timestamp_ns,handover_event_start_timestamp_ns,handover_event_end_timestamp_ns,handover_duration_seconds,aggregation_start_timestamp_ns,aggregation_end_timestamp_ns,aggregation_event_start_timestamp_ns,aggregation_event_end_timestamp_ns,aggregation_capture_start_timestamp_ns,aggregation_capture_end_timestamp_ns,target_capture_timestamp_ns,target_capture_aligned_event_timestamp_ns,target_capture_lag_seconds,stable_window_lag_seconds,candidate_rows,candidate_unique_captures,valid_samples,valid_ratio,valid_span_seconds,position_p90_deviation_m,orientation_p90_deviation_deg,target_timestamp_semantics,future_endpoint_policy,future_handover_endpoint_rows,strictly_before_aggregation_handover_endpoint_rows,partially_overlapping_aggregation_handover_endpoint_rows,already_observed_handover_endpoint_rows,overlap_interpretation,target_x_m,target_y_m,target_z_m,target_qx,target_qy,target_qz,target_qw
train,Tarik,Tarik_14_20260704_143554,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,7989102942000,7998436275000,7989102942000,7998436275000,9.333333,7997936275000,7998436275000,7997936275000,7998436275000,7997961309000.0,7998361333000.0,7998361333000.0,7998369609000.0,0.074942,0.0,14,14,13,0.9285714285714286,0.400024,0.003979903069607909,2.1350962472861754,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,278.0,266.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.0979089736938477,0.5374342799186707,-0.01174026820808649,0.4830613136291504,-0.36970075964927673,-0.2166932076215744,0.7635555863380432
train,Tarik,Tarik_15_20260704_143803,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,8129302942000,8137436276000,8129302942000,8137436276000,8.133334,8136836276000,8137336276000,8136836276000,8137336276000,8136861818000.0,8137228383000.0,8137228383000.0,8137236276000.0,0.207893,0.1,15,15,12,0.8,0.366565,0.006582984509868599,1.950542597167262,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,238.0,227.0,11.0,7.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.097838282585144,0.5315043926239014,0.00118541088886559,0.5010178685188293,-0.36728325486183167,-0.23704826831817627,0.7469218373298645
train,Tarik,Tarik_16_20260704_143930,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,8199936276000,8208502942000,8199936276000,8208502942000,8.566666,8207969609000,8208469609000,8207969609000,8208469609000,8207994644000.0,8208361309000.0,8208361309000.0,8208369609000.0,0.141633,0.033333,15,15,12,0.8,0.366665,0.003808045501420572,1.6519295033741104,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,253.0,242.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.0780799388885498,0.5307790040969849,-0.0030450094491243362,0.4712871015071869,-0.41077324748039246,-0.2190677970647812,0.7491081953048706
train,Tarik,Tarik_17_20260704_144050,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,8284402942000,8292802942000,8284402942000,8292802942000,8.4,8292302942000,8292802942000,8292302942000,8292802942000,8292327986000.0,8292727977000.0,8292727977000.0,8292736275000.0,0.074965,0.0,13,13,13,1.0,0.399991,0.003290191443441828,1.3656873304104526,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,250.0,238.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.1221569776535034,0.5266206860542297,-0.016426710411906242,0.40009960532188416,-0.39425697922706604,-0.2880091667175293,0.7755852341651917
train,Tarik,Tarik_18_20260704_144512,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,8551736276000,8559536276000,8551736276000,8559536276000,7.8,8559002942000,8559502942000,8559002942000,8559502942000,8559028769000.0,8559395334000.0,8559395334000.0,8559402942000.0,0.140942,0.033334,15,15,12,0.8,0.366565,0.0034670375010976517,2.670596317122836,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,230.0,219.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.1108901500701904,0.5330997705459595,-0.010292420163750648,0.45224323868751526,-0.3544958531856537,-0.27939584851264954,0.769250750541687
train,Tarik,Tarik_1_20260704_141845,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,6967136275000,6975769609000,6967136275000,6975769609000,8.633334,6975269609000,6975769609000,6975269609000,6975769609000,6975294645000.0,6975694665000.0,6975694665000.0,6975702942000.0,0.074944,0.0,13,13,13,1.0,0.40002,0.00745840546446266,4.577065113522378,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,257.0,245.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.49038493633270264,0.5251472592353821,0.09330446273088455,-0.1957576721906662,-0.07934759557247162,0.8898983597755432,0.4043065011501312
train,Tarik,Tarik_20_20260704_145000,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,8836269609000,8843336276000,8836269609000,8843336276000,7.066667,8842802942000,8843302942000,8842802942000,8843302942000,8842829471000.0,8843196036000.0,8843196036000.0,8843202942000.0,0.14024,0.033334,15,15,12,0.8,0.366565,0.008094750533859272,1.672468730579218,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,208.0,197.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.4977549910545349,0.4939243197441101,-0.022944621741771698,-0.03015485219657421,0.31475353240966797,0.6797307133674622,0.6618059277534485
train,Tarik,Tarik_21_20260704_145054,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,8891502942000,8898169609000,8891502942000,8898169609000,6.666667,8897669609000,8898169609000,8897669609000,8898169609000,8897694646000.0,8898061308000.0,8898061308000.0,8898069609000.0,0.108301,0.0,12,12,12,1.0,0.366662,0.003065624535789846,2.0444167041201684,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,197.0,186.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.49660226702690125,0.5342438220977783,-0.078719362616539,0.29519781470298767,0.24403375387191772,0.8036986589431763,0.4553835988044739
train,Tarik,Tarik_23_20260704_145434,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,9112602942000,9119969609000,9112602942000,9119969609000,7.366667,9119436276000,9119936276000,9119436276000,9119936276000,9119461310000.0,9119827976000.0,9119827976000.0,9119836276000.0,0.141633,0.033333,13,13,12,0.9230769230769231,0.366666,0.006788902188731912,2.574886626389946,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,217.0,206.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.0295453071594238,0.2543359100818634,0.06223355978727341,0.3368202745914459,-0.218660369515419,-0.5361945629119873,0.742452085018158
train,Tarik,Tarik_24_20260704_145314,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,9024269609000,9031869609000,9024269609000,9031869609000,7.6,9031369609000,9031869609000,9031369609000,9031869609000,9031394645000.0,9031761310000.0,9031761310000.0,9031769609000.0,0.108299,0.0,12,12,12,1.0,0.366665,0.01445410552314685,3.1229171001714255,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,225.0,214.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.469411164522171,0.5470401048660278,-0.05858103185892105,0.024139219895005226,0.4139975905418396,0.6717743277549744,0.6137935519218445
train,Tarik,Tarik_2_20260704_142022,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,7069136275000,7076969609000,7069136275000,7076969609000,7.833334,7076369609000,7076869609000,7076369609000,7076869609000,7076396895000.0,7076763277000.0,7076763277000.0,7076769609000.0,0.206332,0.1,15,15,12,0.8,0.366382,0.02901023072822692,7.24824980010289,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,229.0,218.0,11.0,7.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.6194563508033752,0.500438928604126,0.11604012548923492,-0.12961487472057343,-0.17629356682300568,0.8338071703910828,0.5068393349647522
train,Tarik,Tarik_3_20260704_142144,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,7130936275000,7140336275000,7130936275000,7140336275000,9.4,7139836275000,7140336275000,7139836275000,7140336275000,,,,,,0.0,14,14,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Tarik,Tarik_4_20260704_142308,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,7220669609000,7226736276000,7220669609000,7226736276000,6.066667,7226236276000,7226736276000,7226236276000,7226736276000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Tarik,Tarik_5_20260704_142458,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,7331302942000,7337969609000,7331302942000,7337969609000,6.666667,7337436276000,7337936276000,7337436276000,7337936276000,7337461314000.0,7337827976000.0,7337827976000.0,7337836276000.0,0.141633,0.033333,15,15,12,0.8,0.366662,0.0012440088740649404,1.5270162418967728,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,196.0,185.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.5118279457092285,0.4523189067840576,-0.007740078493952751,-0.00275405403226614,0.4431804120540619,0.6676805019378662,0.5981523990631104
train,Tarik,Tarik_6_20260704_142555,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,7388202942000,7394302942000,7388202942000,7394302942000,6.1,7393769609000,7394269609000,7393769609000,7394269609000,7393797202000.0,7394163767000.0,7394163767000.0,7394169609000.0,0.139175,0.033333,15,15,12,0.8,0.366565,0.0012117433192815436,0.9368233769697137,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,179.0,168.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.4765552282333374,0.43510377407073975,-0.004045506007969379,0.0786026269197464,0.28247174620628357,0.659885585308075,0.6917964816093445
train,Tarik,Tarik_7_20260704_142646,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,7441336275000,7447036275000,7441336275000,7447036275000,5.7,7446502942000,7447002942000,7446502942000,7447002942000,7446528675000.0,7446895240000.0,7446895240000.0,7446902942000.0,0.141035,0.033333,15,15,12,0.8,0.366565,0.0024628875042973283,1.4479037942081936,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,167.0,156.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.5024701356887817,0.43480184674263,0.0055968863889575005,0.13497543334960938,0.39838624000549316,0.6784175634384155,0.6023451089859009
train,Tarik,Tarik_8_20260704_142759,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,7518169609000,7524902942000,7518169609000,7524902942000,6.733333,7524369609000,7524869609000,7524369609000,7524869609000,7524394804000.0,7524761370000.0,7524761370000.0,7524769609000.0,0.141572,0.033333,15,15,12,0.8,0.366566,0.0013105789144278051,0.8394574334059406,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,198.0,187.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.4431949853897095,0.4115142524242401,0.023743165656924248,0.3043709695339203,0.4411027133464813,0.5186282396316528,0.6661917567253113
train,Tarik,Tarik_9_20260704_142856,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,7575136275000,7580602942000,7575136275000,7580602942000,5.466667,7580069609000,7580569609000,7580069609000,7580569609000,7580099577000.0,7580466143000.0,7580466143000.0,7580469609000.0,0.136799,0.033333,15,15,12,0.8,0.366566,0.009131077344639922,2.2625715427115765,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,160.0,149.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.4893065094947815,0.4835324287414551,0.014202553778886795,-0.12301449477672577,0.5168063044548035,0.5419754385948181,0.6511845588684082
train,Test,Test_2_20260624_122206,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,429002942000,433902942000,429002942000,433902942000,4.9,433402942000,433902942000,433402942000,433902942000,433794645000.0,433827978000.0,433827978000.0,433836275000.0,0.074964,0.0,13,13,2,0.15384615384615385,0.033333,,,,,,,,,,,,,,,,
train,Test,Test_3_20260624_122314,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,498136275000,500869609000,498136275000,500869609000,2.733334,500369609000,500869609000,500369609000,500869609000,500398740000.0,500765305000.0,500765305000.0,500769609000.0,0.104304,0.0,15,15,12,0.8,0.366565,0.012595688317687474,2.5544376178413897,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,79.0,68.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.2804105877876282,0.7760962247848511,0.056154198944568634,-0.3909434974193573,0.25104832649230957,0.6647542715072632,0.5850124955177307
train,Test,Test_4_20260624_122416,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,563902942000,566036276000,563902942000,566036276000,2.133334,564702943000,565202943000,564702943000,565202943000,564735034000.0,565101192000.0,565101192000.0,565102943000.0,0.935084,0.833333,15,15,12,0.8,0.366158,0.018978658638801812,8.855604226097935,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,36.0,25.0,11.0,29.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.29902029037475586,0.722528338432312,-0.11726938933134079,0.421893835067749,0.3389270305633545,0.7023899555206299,0.46236610412597656
train,Test,Test_5_20260624_122509,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,613202943000,615069609000,613202943000,615069609000,1.866666,614136276000,614636276000,614136276000,614636276000,614161311000.0,614635960000.0,614635960000.0,614636276000.0,0.433649,0.433333,15,15,15,1.0,0.474649,0.024194231360157758,24.302183455144174,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,43.0,29.0,14.0,14.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.3249538540840149,0.7547429203987122,-0.0048761251382529736,-0.2245202660560608,0.4480084180831909,0.6586470007896423,0.5613049268722534
train,Test,Test_6_20260624_122607,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,672869609000,675536276000,672869609000,675536276000,2.666667,675036276000,675536276000,675036276000,675536276000,,,,,,0.0,15,15,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Test,Test_7_20260624_122709,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,730336276000,735136276000,730336276000,735136276000,4.8,734636276000,735136276000,734636276000,735136276000,734664154000.0,735030211000.0,735030211000.0,735036276000.0,0.106065,0.0,15,15,12,0.8,0.366057,0.03139037691067067,11.184716204764609,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,141.0,130.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.34815824031829834,0.7066776752471924,0.036411456763744354,-0.17579226195812225,0.5653485059738159,0.5242714285850525,0.6120601296424866
train,Urim,Urim_10_20260616_145015,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,2302578894000,2306678893000,2302578894000,2306678893000,4.099999,2306178893000,2306678893000,2306178893000,2306678893000,2306203921000.0,2306570588000.0,2306570588000.0,2306578893000.0,0.108305,0.0,13,13,12,0.9230769230769231,0.366667,0.001665261845321949,1.051191140235288,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,120.0,109.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.180305615067482,0.21156632900238037,0.028160136193037033,-0.49364060163497925,-0.3734135329723358,0.3252541422843933,0.7149063348770142
train,Urim,Urim_1_20260604_160102,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,3756878950000,3762345616000,3756878950000,3762345616000,5.466666,3761845616000,3762345616000,3761845616000,3762345616000,3761870641000.0,3762237307000.0,3762237307000.0,3762245616000.0,0.108309,0.0,12,12,12,1.0,0.366666,0.0020690703490888395,1.37950686559195,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,161.0,150.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.26181459426879883,0.42035049200057983,0.11212388426065445,-0.38252753019332886,-0.43630698323249817,0.3469538986682892,0.7368391156196594
train,Urim,Urim_2_20260604_160234,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,3833612283000,3838845616000,3833612283000,3838845616000,5.233333,3838345616000,3838845616000,3838345616000,3838845616000,3838370643000.0,3838770642000.0,3838770642000.0,3838778949000.0,0.074974,0.0,13,13,13,1.0,0.399999,0.0018986340037651327,1.153450443994144,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,155.0,143.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.17604179680347443,0.4500540494918823,0.10344022512435913,-0.2723977565765381,-0.3229101002216339,0.38971683382987976,0.8183210492134094
train,Urim,Urim_3_20260604_160345,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,3913612282000,3919178948000,3913612282000,3919178948000,5.566666,3918678948000,3919178948000,3918678948000,3919178948000,3918704064000.0,3919103973000.0,3919103973000.0,3919112281000.0,0.074975,0.0,15,15,13,0.8666666666666667,0.399909,0.00898514321420481,1.5767284204675434,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,165.0,153.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.15915422141551971,0.4480312764644623,0.09772951155900955,-0.2958107590675354,-0.37203168869018555,0.35140979290008545,0.8065975308418274
train,Urim,Urim_4_20260604_160502,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,3992945614000,3997045614000,3992945614000,3997045614000,4.1,3996545614000,3997045614000,3996545614000,3997045614000,3996570640000.0,3996970640000.0,3996970640000.0,3996978947000.0,0.074974,0.0,13,13,13,1.0,0.4,0.0020031367920099494,0.8781382597369931,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,121.0,109.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.17240358889102936,0.4425674378871918,0.0935969278216362,-0.25358283519744873,-0.3007512092590332,0.3731357157230377,0.8402464985847473
train,Urim,Urim_5_20260604_160634,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4086878946000,4091578946000,4086878946000,4091578946000,4.7,4091078946000,4091578946000,4091078946000,4091578946000,4091103972000.0,4091470639000.0,4091470639000.0,4091478946000.0,0.108307,0.0,13,13,12,0.9230769230769231,0.366667,0.001984045039288229,1.2341799317403561,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,138.0,127.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.16083326935768127,0.4342501759529114,0.11467510461807251,-0.3045631945133209,-0.3644953668117523,0.3448697030544281,0.8095982074737549
train,Urim,Urim_6_20260616_144055,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,1736678900000,1741145566000,1736678900000,1741145566000,4.466666,1740645566000,1741145566000,1740645566000,1741145566000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Urim,Urim_7_20260616_144229,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1830945566000,1835712232000,1830945566000,1835712232000,4.766666,1835178899000,1835678899000,1835178899000,1835678899000,1835203925000.0,1835570591000.0,1835570591000.0,1835578899000.0,0.141641,0.033333,14,14,12,0.8571428571428571,0.366666,0.003393714893955786,0.951261315551491,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,139.0,128.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.17455700039863586,0.2150748074054718,0.015289070084691048,-0.4299466609954834,-0.38082775473594666,0.38222941756248474,0.7238900065422058
train,Urim,Urim_8_20260616_144352,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1915112231000,1919945564000,1915112231000,1919945564000,4.833333,1919445564000,1919945564000,1919445564000,1919945564000,1919470589000.0,1919837255000.0,1919837255000.0,1919845564000.0,0.108309,0.0,12,12,12,1.0,0.366666,0.002157249626859543,1.18272609145351,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,142.0,131.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.19621270895004272,0.21038752794265747,0.017566390335559845,-0.46631211042404175,-0.3824721574783325,0.3713451325893402,0.7059538960456848
train,Urim,Urim_9_20260616_144841,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,2207645561000,2212512227000,2207645561000,2212512227000,4.866666,2211978894000,2212478894000,2211978894000,2212478894000,2212003923000.0,2212370589000.0,2212370589000.0,2212378894000.0,0.141638,0.033333,14,14,12,0.8571428571428571,0.366666,0.0037113656044645248,1.4536294574357087,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,142.0,131.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.17706425487995148,0.213398277759552,0.021051958203315735,-0.44288551807403564,-0.39348140358924866,0.4139590859413147,0.6911314725875854
train,Yuzhi,Yuzhi_10_20260715_135531,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,1019069609000,1022602942000,1019069609000,1022602942000,3.533333,1021736276000,1022236276000,1021736276000,1022236276000,1021766631000.0,1022232934000.0,1022232934000.0,1022236276000.0,0.370008,0.366666,15,15,15,1.0,0.466303,0.044412051160096604,9.12847069270105,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,95.0,81.0,14.0,12.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.19143234193325043,0.39635011553764343,0.16257110238075256,-0.4312196373939514,0.1348687708377838,-0.42133086919784546,0.7863461971282959
train,Yuzhi,Yuzhi_1_20260715_134210,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,223969609000,228369609000,223969609000,228369609000,4.4,227869609000,228369609000,227869609000,228369609000,227894655000.0,228294644000.0,228294644000.0,228302943000.0,0.074965,0.0,15,15,13,0.8666666666666667,0.399989,0.002781648404192583,0.7975010338218825,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,130.0,118.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.13505065441131592,0.3961590528488159,0.1358383744955063,-0.42452582716941833,-0.23453685641288757,0.41629961133003235,0.7690675854682922
train,Yuzhi,Yuzhi_2_20260715_134641,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,490436275000,494069609000,490436275000,494069609000,3.633334,493036275000,493536275000,493036275000,493536275000,493061313000.0,493527978000.0,493527978000.0,493536275000.0,0.541631,0.533334,15,15,15,1.0,0.466665,0.04222799045609988,9.299461299685108,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,93.0,79.0,14.0,17.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.11890222132205963,0.3747020661830902,0.11068717390298843,-0.3628951907157898,-0.13326036930084229,0.4515717923641205,0.8041341304779053
